"","gene_id","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"17990","LINC00442",0.716736780043714,-3.17888733997884,0.516057571892316,-6.164974696043,7.04944122947533e-10,1.64488356817638e-09
"17991","LINC00443",42.808753031266,3.76776087217667,0.3391378154536,15.5729677820162,1.11129118839733e-54,9.93289145427448e-54
"18002","LINC00460",33.4521771510709,2.31992963575847,0.31354029529494,11.0092290761695,3.44942627478447e-28,1.44791187252299e-27
"18004","LINC00462",4.874179613839,2.11206408709379,0.277726098432049,10.5128050728121,7.54163984377056e-26,2.9619528650077e-25
"18011","LINC00472",127.298690869171,-2.36572365269887,0.100852214646173,-23.4571044933764,1.11867691606583e-121,9.64368192336572e-120
"18019","LINC00483",60.1153546309384,4.27364009666436,0.291201717420346,14.664917162632,1.08149067829071e-48,8.14276930925262e-48
"18028","LINC00494",33.4675317813919,3.60088561392764,0.236676809070516,17.4574984651871,3.01875543165078e-68,4.10187611538859e-67
"18032","LINC00501",5.9357366626223,2.35026045495992,0.222711472549333,10.541439680583,5.5640516375079e-26,2.19315020425585e-25
"18041","LINC00519",5.74909052606599,2.70014657671233,0.202736650743599,13.2955747104269,2.45579008905124e-40,1.44214383628031e-39
"18042","LINC00520",10.4836255362366,2.98274736828631,0.280467174464189,12.4730094498414,1.04792277641421e-35,5.43096167974196e-35
"18045","LINC00524",4.01312547521279,2.68380056894863,0.237476373657767,11.2750412787368,1.74296852096408e-29,7.59938914808096e-29
"18046","LINC00525",5.25211937969522,2.94308582718146,0.223546217880857,13.1362550283566,2.04079579466412e-39,1.17268941219481e-38
"18060","LINC00548",9.59309953127311,-6.22663853611996,0.27525408294789,-22.61027290706,3.43409257358215e-113,2.19860226494323e-111
"18077","LINC00567",1.57286054489395,2.78061223256018,0.258204011920973,6.99676660707517,2.61937084971049e-12,6.73121972296002e-12
"18084","LINC00578",17.8137037205134,3.05168203191498,0.205923663924242,14.8083700352472,1.29338747870668e-49,9.98881371079760e-49
"18088","LINC00589",4.59500745185327,4.58950667879619,0.245183411936941,15.3429058328244,3.95105197271823e-53,3.3691074413786e-52
"18094","LINC00599",5.30137590025244,-3.41905136635704,0.27870941319969,-12.2594780521822,1.49459461958308e-34,7.50638999563192e-34
"18104","LINC00612",8.71071850470522,-2.00911728216146,0.132041068037052,-15.2150472066732,2.81016677821133e-52,2.34339533414271e-51
"18111","LINC00621",1.54320261690831,2.28372204027934,0.270733535280865,8.42765555890358,3.52659300738727e-17,1.07307354377578e-16
"18116","LINC00628",4.08090738262345,2.48271372497549,0.216441183922693,11.4500492937612,2.35011834964081e-30,1.04825998325633e-29
"18121","LINC00634",2.97284763077567,2.80327705286114,0.248907471507666,9.28492789191057,1.61816707768176e-20,5.44887337876219e-20
"18139","LINC00658",0.689251926429742,-2.23131946503659,0.352784796753383,-6.33357872367923,2.39538997596656e-10,5.69578877058102e-10
"18146","LINC00668",218.590790759966,-2.00583962157974,0.387586204969801,-6.68918781988395,2.24412561384364e-11,5.57028337944013e-11
"18148","LINC00671",937.836875213523,-4.82877397109033,0.225196194841753,-21.4422164487011,5.39806200398137e-102,2.29900127168481e-100
"18151","LINC00675",94.5045239100415,3.9589197587571,0.245537341692009,16.1183011935683,1.89754177481239e-58,1.89995840977776e-57
"18163","LINC00689",39.2173706865102,-2.61069731898303,0.166560478286357,-15.6737069311712,2.28834699888205e-55,2.08663698738236e-54
"18167","LINC00694",18.9610425204245,2.04986349765204,0.145721680634285,14.0639590863036,6.32466096818497e-45,4.2579623678601e-44
"18173","LINC00704",17.1284273607079,2.29807320501365,0.231892742233519,9.90572868625314,3.9309391473478e-23,1.43357656445164e-22
"18176","LINC00707",19.6453517819457,2.59632275527693,0.292300115799353,12.8869113871709,5.33374730876161e-38,2.94852491502488e-37
"18181","LINC00837",1.55690540635669,-3.93880990117555,0.308298064768232,-12.7822960532869,2.05899974231692e-37,1.11902778750834e-36
"18187","LINC00844",15.7828115687417,-4.17568422973177,0.237394028768861,-17.5807593116821,3.4591274602325e-69,4.85463407574936e-68
"18197","LINC00857",163.055923549262,2.89726096429405,0.151620715662909,19.10715613232,2.20143610844903e-81,4.68281674367594e-80
"18223","LINC00893",319.89839818621,-2.11778673810866,0.102896683097219,-20.5816610066469,4.00712945016977e-94,1.29009220873197e-92
"18238","LINC00917",0.861689054573358,-3.52000904015309,0.428379567400434,-8.2254186832472,1.94510195110328e-16,5.78512201693803e-16
"18240","LINC00920",79.5820895552773,3.20664808961266,0.144341693194172,22.2117085151007,2.6467961157627e-109,1.46336927300467e-107
"18242","LINC00922",15.3661469435561,3.690601731659,0.261466570048576,14.0900492488617,4.37256575246977e-45,2.96252257376054e-44
"18250","LINC00930",99.6668948811115,-3.02828714047628,0.162382875090295,-21.1398261611908,3.42336415963642e-99,1.32976724422241e-97
"18253","LINC00935",1.29057496487795,2.62150808119702,0.3677943572795,7.11513555974937,1.11802893054581e-12,2.90922865292619e-12
"18257","LINC00940",44.4732484577361,-3.60704695977458,0.18302072846161,-19.7060468485645,1.91343707662171e-86,4.86842792763751e-85
"18258","LINC00941",94.0900800018192,2.04252002736064,0.191266331141868,10.6781677817917,1.28788395531286e-26,5.17814444956003e-26
"18261","LINC00944",5.80087111710732,2.72043730966708,0.213344124970005,12.730753691388,3.9896918659497e-37,2.15018902180536e-36
"18268","LINC00958",2.7403907094595,3.15006215787367,0.287454037608789,8.40101922651082,4.42619916525311e-17,1.34254544125077e-16
"18273","LINC00964",12.2506152870652,-2.00668234381078,0.197791797534808,-10.145043354003,3.48623590685789e-24,1.30829530786237e-23
"18280","LINC00973",7.81596700458573,2.07192396766013,0.318731477779888,11.8514563576993,2.11483085024899e-32,9.98246886686933e-32
"18284","LINC00982",1139.58180660305,-2.07356184235365,0.129960157453503,-21.908224971214,2.16871094017776e-106,1.08878706332552e-104
"18290","LINC00996",17.9341312699756,2.61130479029845,0.201118859026494,12.9774020496529,1.64361575081735e-38,9.22744004064983e-38
"18302","LINC01013",7.40020221926519,2.51115067024204,0.190768063764006,13.1499072996803,1.70383206069011e-39,9.80782520218602e-39
"18310","LINC01021",14.3646852358995,-2.54761720480647,0.249701055341702,-10.2021082500098,1.94014541199712e-24,7.3369039101113e-24
"18328","LINC01048",1.68406626808511,2.79075254701284,0.280748681667247,9.92338497348282,3.29391812223368e-23,1.20450159427912e-22
"18330","LINC01050",3.13409899178323,2.49542336995458,0.283689896172568,10.2811015772624,8.57419458454308e-25,3.27075777892662e-24
"18338","LINC01060",2.1664090414245,2.44322232676285,0.323062722062314,6.19875304708997,5.6912247168534e-10,1.33278948897597e-09
"18358","LINC01094",72.6117949746609,2.53942936241178,0.134635931497487,18.8595838810948,2.45141572294415e-79,4.85466761052567e-78
"18360","LINC01096",6.17217416268298,2.22343763519319,0.188400006181688,11.7902501525341,4.38237423087948e-32,2.04913918182315e-31
"18377","LINC01116",71.6587054411517,2.07232765200328,0.123637269855994,16.7602809636077,4.76367724402709e-63,5.51251552730953e-62
"18386","LINC01125",190.487674782212,-2.80079046630321,0.0927203712341764,-30.2065577289104,1.94256702398025e-200,1.00476723306136e-197
"18391","LINC01133",617.382768512287,3.40497545444502,0.242967524271584,14.0135483127481,1.28805207479282e-44,8.58337464995858e-44
"18394","LINC01136",16.6819159243477,-2.15639944387466,0.1794811767791,-12.0144284848697,2.98425700589018e-33,1.44489645155245e-32
"18401","LINC01143",4.67603426411011,-2.31623944919605,0.209214658155201,-11.0688635254292,1.77639059864644e-28,7.52883174477536e-28
"18407","LINC01152",253.388435649589,-3.54970176344183,0.127375480095917,-27.8675328156034,6.60496128209022e-171,1.80306269443727e-168
"18416","LINC01166",6.04380770031665,-2.4404508497495,0.196599501889147,-12.4108782057409,2.28136630652416e-35,1.17260080425555e-34
"18419","LINC01169",1.63325048584217,2.95020138765066,0.40017171347248,7.35810531596964,1.86538856145746e-13,4.99580490195483e-13
"18432","LINC01189",1.78203567174633,-2.27380386958954,0.313585527187257,-7.24669926843005,4.27050715015036e-13,1.12795562771223e-12
"18444","LINC01207",166.695452084583,2.05679524731448,0.199517967878877,10.3086398970577,6.44063355174214e-25,2.46501124446484e-24
"18451","LINC01215",33.4631130753924,2.7602761820881,0.255053783950585,15.6374934191198,4.04333005033102e-55,3.66228811701641e-54
"18455","LINC01219",5.2255111890665,-3.19395190791791,0.193797315009766,-16.4682887978619,6.19994764442618e-61,6.74750669718697e-60
"18458","LINC01224",11.5654577212299,2.57987781299077,0.241287259278006,10.6841931513762,1.20693952550796e-26,4.85716551471312e-26
"18466","LINC01232",105.445996289485,2.2883777735034,0.129732456960468,17.6381294436229,1.25548630463716e-69,1.79010397661541e-68
"18467","LINC01233",1.73562430958042,-3.42483261697258,0.259892963416058,-13.1721520371246,1.26927388866481e-39,7.33105444657854e-39
"18468","LINC01234",17.9621921386259,3.8670475427109,0.314989648069907,11.6851514468434,1.51808732838542e-31,7.00833973914632e-31
"18470","LINC01237",142.141075276919,-4.68869898037573,0.142814316743603,-32.8272113688187,2.4089810521468e-236,3.26541535034105e-233
"18479","LINC01251",43.9215001222882,-4.42849687066088,0.195608585577056,-25.2077851958846,3.29097526849007e-140,4.65353373396924e-138
"18480","LINC01252",69.904844573556,-2.06712706636792,0.115565213262768,-17.8870030051587,1.48904675326339e-71,2.25914426363504e-70
"18493","LINC01269",5.54824121596047,2.73012674966454,0.267912360918242,10.1687882761408,2.73287154243532e-24,1.02950819677175e-23
"18496","LINC01272",196.341933738903,2.45598692175525,0.143499027117902,17.1144305151237,1.15843080604605e-65,1.45163898583583e-64
"18502","LINC01281",3.28191168154266,2.20184120844316,0.309813308607066,10.2991796468203,7.10647305999129e-25,2.71693693822464e-24
"18506","LINC01287",3.07962336248704,-2.08293695271823,0.169373714442007,-12.2955527957419,9.5699823193028e-35,4.83728950715949e-34
"18515","LINC01300",5.95862050141291,4.64285835528283,0.404591524972454,10.0984133285412,5.61431823034685e-24,2.09411566215898e-23
"18554","LINC01354",153.512582989017,-3.95817192099427,0.123412322986579,-32.0711628714055,1.11313844519968e-225,1.15151242844209e-222
"18556","LINC01356",6.18766144942049,2.55992352278893,0.202175508692884,12.6457113486333,1.18150330772842e-36,6.28653154125664e-36
"18558","LINC01359",32.0277343318729,-2.24850441607675,0.101106630769018,-22.2382470801576,1.46571265131162e-109,8.18425629588916e-108
"18608","LINC01436",31.5194934653269,3.28562947185667,0.220134134960453,14.9184532387846,2.50001587237691e-50,1.96866233860449e-49
"18611","LINC01443",1.20964083937818,2.87595786649606,0.507526047808189,4.61508412839923,3.92936114645403e-06,7.69238977425836e-06
"18623","LINC01467",5.95724647858549,-6.42447085243213,0.30572755586702,-21.0173757275281,4.54899286031797e-98,1.69981852983935e-96
"18653","LINC01503",151.292438311525,2.38928191543718,0.139434690209474,17.1347634942256,8.16844012703069e-66,1.02884133737128e-64
"18654","LINC01504",35.0508200698614,2.46361733082862,0.147840082547326,16.6606427423091,2.53287794635051e-62,2.85702817994372e-61
"18656","LINC01506",1.93002520718347,2.03368129566306,0.250491546421802,8.11195642156996,4.98111663256509e-16,1.46256121023404e-15
"18658","LINC01508",3.62999916808461,2.03940670576431,0.234991938530286,8.66837851553661,4.38317503505041e-18,1.37380490055678e-17
"18666","LINC01517",0.536135502080408,-2.6634930541896,0.424429863811567,-6.28359791032985,3.30825690626181e-10,7.82382258363325e-10
"18670","LINC01522",1.51563632802628,3.54773116630114,0.404265497397677,5.52064988027243,3.37748161312522e-08,7.3373198238161e-08
"18676","LINC01529",30.4477449274697,-4.09627997937752,0.163727986542537,-25.0121101877798,4.51394380563582e-138,6.13990072662782e-136
"18687","LINC01544",1.49632440947917,-2.37647860729537,0.264114201618347,-8.99222522874859,2.42274608419183e-19,7.89179222485754e-19
"18699","LINC01556",2.10080599902368,2.81538404782537,0.286149135724013,9.82709268897132,8.60675705846753e-23,3.1031057504206e-22
"18701","LINC01559",411.40763658121,3.65910395210176,0.322446683543984,13.5664070694195,6.33521666238675e-42,3.90157241106726e-41
"18703","LINC01561",23.2318843671143,3.33117207202622,0.256528522089852,12.974154352435,1.71478436945485e-38,9.62011896150568e-38
"18706","LINC01564",2.30414063899174,2.40520884646711,0.298162240922627,8.03925326507372,9.03875900543268e-16,2.62747627378214e-15
"18707","LINC01565",1.15654006946764,-3.07034665763341,0.326720146047643,-9.40171967452511,5.36784642637011e-21,1.83522671564616e-20
"18718","LINC01579",3.25347886207901,2.06568686362624,0.279402425877755,6.51617296248685,7.21238071018276e-11,1.75423020490833e-10
"18728","LINC01589",6.60971936386035,2.29553142098405,0.206742530237826,11.0923806937142,1.36603115768807e-28,5.8172120906422e-28
"18739","LINC01602",1.97592820658155,4.07549856023266,0.425268120843563,5.71723829003962,1.08269240600601e-08,2.4002164719206e-08
"18761","LIPF",100.414029834837,-2.73719839680934,0.352088304540398,-9.07050613553748,1.18465429010723e-19,3.89598930344811e-19
"18763","LIPH",2080.20555588235,2.38960119051919,0.124093118232545,19.2564532993882,1.2462815387855e-82,2.78518063045241e-81
"18765","LIPJ",10.9442395849971,-2.54759505187313,0.140105100810869,-18.1818172332684,7.19108509357181e-74,1.17833078377786e-72
"18766","LIPK",1.30097533848186,2.21590917836563,0.423729312146771,5.20817003503973,1.90712124080714e-07,4.00560675230437e-07
"18797","LL21NC02-1C16.2",12.9565132622129,2.26368486784049,0.175026216586953,12.9277544080815,3.13852250468121e-38,1.74727828436508e-37
"18818","LL22NC03-75H12.2",5.62736736229165,3.6438777228764,0.29964069453967,12.1187721347042,8.40082836860519e-34,4.13364079571749e-33
"18819","LL22NC03-80A10.11",0.916087122372942,-2.00516595894426,0.322467858270712,-6.22379965914108,4.85256649976543e-10,1.13930830260873e-09
"18835","LLNLF-187D8.1",4.21436124147658,2.6113536305288,0.257436412333985,6.74602092512092,1.5195471448904e-11,3.7945240925957e-11
"18837","LLNLR-222A1.1",26.2276878657777,-2.12479291673255,0.114858896850474,-18.4986252319059,2.11808067104689e-76,3.79324606737373e-75
"18851","LLNLR-307A6.1",6.06104873726288,-2.02110293804119,0.175024362816929,-11.5465592849631,7.68352555683661e-31,3.47012166405385e-30
"18872","LMNB1",752.671263876026,2.00404311451207,0.0941189181068049,21.2925478573059,1.33091944356876e-100,5.39922015755294e-99
"18878","LMO3",1184.97689302541,-2.81944166157365,0.140411751149622,-20.0797946662434,1.10852018446628e-89,3.12596330354156e-88
"18885","LMOD2",5.20722715231305,-4.45857653230526,0.235002674829106,-18.9213358116828,7.61010942129776e-80,1.5294141173375e-78
"18889","LMX1A",1.29006242583355,2.17686711819058,0.336965069718406,4.66011051459502,3.16039651201119e-06,6.21984514304395e-06
"18897","LOC100421166",6.26580011776463,-2.00609146368812,0.167621962093525,-11.9668349469531,5.30125315322044e-33,2.54633750553636e-32
"18909","LOR",8.42713027104144,-2.92380609495618,0.214603006584645,-17.2081159684185,2.30819790296574e-66,2.95650894641848e-65
"18912","LOXL1",1502.31034621354,2.18852812903025,0.108437998766306,20.1822274004372,1.40280392953258e-90,4.06968431512368e-89
"18914","LOXL2",2618.88243820384,2.30926997142338,0.133539766738694,17.2927033753718,5.33886811220432e-67,6.98173338292587e-66
"18917","LPA",25.9709644364296,-2.84334178731013,0.165218091795002,-17.2082917022125,2.30120496636476e-66,2.94851262150582e-65
"18921","LPAR3",408.730792694774,-3.86295441810947,0.158649140531708,-24.3486681174807,5.98873042201866e-131,6.66903662576639e-129
"18923","LPAR5",385.833597042484,2.67519231466104,0.144960721598505,18.4541021715632,4.83330455807124e-76,8.5430396662671e-75
"18940","LPPR3",6.07547872535403,3.74058780395877,0.185658083314281,12.0243317238743,2.64721224797649e-33,1.28328910430332e-32
"18972","LRP2",8.09577412737143,2.39878522522228,0.245448991692489,8.83487059442339,1.00214198568102e-18,3.20278060626999e-18
"18976","LRP4-AS1",11.394096994611,-2.36711734133068,0.159005948632906,-14.8861302733022,4.05574027197777e-50,3.1759193245308e-49
"18989","LRRC15",776.154493373821,2.98796983358071,0.259378450610173,17.5192786036588,1.0211195908729e-68,1.41289021883892e-67
"18994","LRRC19",71.9403162975043,2.37881616080603,0.193982543035822,12.2620779408695,1.4474002802035e-34,7.27122108815332e-34
"18996","LRRC2-AS1",3.24384130098564,-2.26185554292939,0.179491697097778,-12.5975677559193,2.17756355049843e-36,1.1496108403182e-35
"19008","LRRC31",94.8816067457405,4.48043366372785,0.297324517196652,15.060703458613,2.9364577311218e-51,2.37808309456938e-50
"19027","LRRC37A9P",1.88286509542999,2.23923545677967,0.238661485871495,9.37674468777456,6.80410100041782e-21,2.31675366242031e-20
"19048","LRRC55",79.3551447444642,2.34390414378314,0.185354223615918,12.6446510031217,1.197551091595e-36,6.36933208099035e-36
"19056","LRRC66",208.815337167136,3.01196540832364,0.14851198423126,20.2799144628303,1.93467427943817e-91,5.77026145104056e-90
